iba_label,iba_name,longitude,latitude,area_ha
UA016,Meadows near Prociv village,30.7667,50.2333,7600
UA017,Rzhyschivs'ke Game Reserve,31.1333,50.05,52800
UA019,Supij marsh,31.7667,50.45,6400
UA020,Forests in Dnipro and Desna valleys,30.7,50.9167,120000
UA022,Korotchenkivs'ki meadows,33.3833,51.9333,10000
UA024,Chonovyny marsh,23.65,49.5333,8300
UA028,Kanivs'kyi Nature Reserve,31.4667,49.7667,2027
UA029,Udaj river valley,32.5,50.3333,30000
UA030,Chervone marsh,32.8,49.7667,10000
UA031,Sul's'ka bay,32.75,49.5,27440
UA036,Dniprovs'ko-Oril's'kyj Nature Reserve,34.8333,49.5,3766
UA037,Oril' river valley,35,48.8333,12000
UA038,Samars'kyj forest,35.25,48.75,19920
UA039,Solonyj Lyman lake,35.5167,48.65,500
UA040,Debal'tsivs'ke lake,36.1,48.1167,300
UA042,Velykomykhailivskyj forest,36.5167,48.9833,1079
UA043,Samara river valley,36.65,48.6667,1700
UA046,Pechenezhskoe reservoir,36.9833,50,1600
UA050,Stanychno-Lugans'ke fish-farm,39.5833,48.6333,2000
UA051,Latorytsya river valley near Chop,22.3,48.4667,7000
UA052,Carpathian Vulkanichnyj Mountains,23,48.5,134400
UA054,Gorgany,24,48.8333,75200
UA056,Burshtyns'ke reservoir,24.65,49.2333,1600
UA057,Dnestr valley between Staryj Martyniv a,24.7,49.1333,3000
UA059,Dereluj river valley,26.0167,48.25,700
UA063,Kinburns'kyj peninsula,31.5667,46.5333,4000
UA064,Dnipro delta,32.3167,46.5,26000
UA065,Yagorlyts'ka and Tendrivs'ka Bays,31.8333,46.3333,72000
UA069,Syvash Bay,34.5833,46.1667,245000
UA070,Utlyuk lyman,35.1667,46.1667,75200
UA071,Molochnyj Liman,35.3167,46.3167,22450
UA073,Obytichna peninsula,36.3167,46.5667,2000
UA074,Elanchyk river valley,38.0833,47.15,400
UA077,Berdyans'ka peninsula,36.75,46.8167,1800
UA078,Kryva peninsula,38.1167,47.0833,2500
UA081,Kugurluj and Kartal lakes,28.65,45.2833,19200
UA083,Kytaj lake,29.2,45.5833,5000
UA084,Stentsivs'ko-Zhebriyanivs'ki plavni,29.5167,45.5167,42000
UA085,Sasyk lake,29.65,45.6667,22800
UA087,Shagany-Alibej-Burnas lake-system,30,45.7833,19200
UA089,Budats'kyj lyman,30.25,46,2700
UA091,Dnister delta,30.2333,46,27600
UA092,Tyligul's'kyj lyman,31,46.8167,11000
UA095,Lake near Magazinka village,34.0667,45.9167,800
UA102,Bagerove,36.3333,45.5,20510
UA104,Styr' river valley (Kolky village),25.3666,51.0666,6600
UA105,Styr' river valley (Luchytsi village),25.4166,50.6666,2400
UA109,Karachunivs'ke reservoir,33.5,47.9166,1300
UA113,Gajchur river valley,38.1666,47.75,24000
UA116,Konka river mouth,35.1666,47.3166,7800
UA118,Berezhnytsya river valley,24.2333,49.3166,300
UA119,Male Polissya,24.1333,50.0833,2400
UA120,Vyshnja river valley,23.1666,49.75,350
UA121,Berezans'kyj lyman and Solonets Tuzly p,31.4833,46.7166,11600
UA124,Mazepyn Yar,33.9,48.95,2000
UA128,Gomol'shans'ka forest,36.3333,49.5833,13700
UA129,Kakhovs'ke reservoir (Kajiry village),33.75,46.8333,16000
UA132,Lypivs'kyj protected locality,32.0833,49.5833,4500
UA135,Chauda,35.9166,45.2,56000
UA136,Ajgul and Karleut lakes,34.0666,45.9166,20000
UA140,Ratnivs'ke Game Reserve,24.5,51.6666,62000
UA141,Cholhyns'kyj zakaznyk,23.4666,49.9666,820
UA142,Yavoriv Military Training Centre,23.3333,50.0833,42000
UK001,Abberton Reservoir,0.86416,51.8251,716
UK002,Alde - Ore Estuary,1.55616,52.0045,2520
UK003,Arun Valley,-0.549,50.9051,1413
UK004,Ashdown Forest,0.06816,51.0611,3197
UK005,Avon Valley,-1.7995,50.7868,1348
UK006,Benacre to Easton Bavents,1.7025,52.3838,468
UK007,Benfleet and Southend Marshes,0.66666,51.5166,2373
UK009,Breckland,0.6795,52.4218,39284
UK010,Breydon Water,1.63133,52.5845,2091
UK011,Broadland,1.53716,52.6693,5402
UK012,Chesil Beach and the Fleet,-2.5203,50.6131,985
UK013,Chew Valley,-2.6206,51.3343,574
UK014,Chichester and Langstone Harbours,-0.9388,50.8056,5795
UK015,Coquet Island,-1.5383,55.3353,20
UK016,Deben Estuary,1.34416,52.0423,977
UK017,Dorset Heaths and Forests,-1.9605,50.7618,10577
UK018,Duddon Estuary,-3.2693,54.1731,6756
UK019,Dungeness To Pett Levels,0.83,50.9755,9805
UK020,East Devon Heaths,-3.365,50.6696,1409
UK025,Bowland Fells,-2.5158,53.9815,79978
UK038,Lower Derwent Valley,-0.9453,53.8633,1088
UK039,Martin Mere,-2.878,53.6248,120
UK040,Medway Estuary and Marshes,0.66433,51.3996,4668
UK041,Mersey Estuary,-2.8301,53.2998,5007
UK042,Mid-Essex Coast,0.9595,51.6721,22856
UK043,Minsmere-Walberswick,1.626,52.3021,2212
UK044,Morecambe Bay,-2.9781,54.104,36859
UK045,Nene Washes,-0.0533,52.5833,1505
UK046,New Forest,-1.6105,50.8528,41410
UK047,North Norfolk Coast,0.741,52.9741,7831
UK048,North Pennine Moors,-2.2885,54.6466,146795
UK049,North Yorkshire Moors,-0.8706,54.3806,143490
UK050,Northumbria Coast,-1.5785,55.4206,1093
UK051,Ouse Washes,0.17816,52.4586,2490
UK052,Pagham Harbour,-0.759,50.7648,627
UK054,Poole Harbour,-2.0276,50.6998,2308
UK055,Porton Down,-1.6606,51.1386,2196
UK056,Portsmouth Harbour,-1.1271,50.8268,1246
UK057,Ribble and Alt Estuaries,-3.0371,53.6618,12408
UK058,Rutland Water,-0.6868,52.6501,1550
UK059,Salisbury Plain,-1.8915,51.249,19663
UK060,Somerset Levels and Moors,-2.8405,51.198,7061
UK061,South Cornwall Coast,-4.8778,50.2155,12362
UK062,South Pennine and Peak District Moors,-1.8673,53.5123,66059
UK063,South-west London Waterbodies,-0.5101,51.4486,1878
UK064,Solent Marshes and Southampton Water,-1.3065,50.8121,5615
UK065,Stodmarsh,1.18366,51.3103,479
UK066,Stour and Orwell Estuary,1.16533,51.9566,3670
UK067,Suffolk Sandlings and Coastal Forest,-1.4896,52.1361,4287
UK068,The Swale,0.84283,51.3606,6486
UK069,Tamar Estuaries Complex,-4.2028,50.4245,1939
UK071,Teesmouth and Cleveland Coast,-1.15,54.6333,1246
UK072,Thames Basin Heaths,-0.7421,51.368,11030
UK073,Thames Estuary and Marshes,0.53333,51.4666,9357
UK074,Thanet Coast and Sandwich Bay,1.3755,51.3073,2601
UK075,Thorne and Hatfield Moors,-0.8993,53.6375,3337
UK076,Walmore Common,-2.3755,51.8348,96
UK077,The Wash,0.29,52.9366,69908
UK078,Wealden Heaths,-0.8506,51.0881,5159
UK079,West Penwith Coast and Moors,-5.6558,50.1361,3389
UK081,Berwyn,-3.485,52.8536,24187
UK082,Burry Inlet,-4.1781,51.649,6650
UK084,Bae Caerfyrddin/Carmarthen Bay,-4.4755,51.6696,33294
UK085,Dyfi Estuary/Aber Dyfi,-3.9845,52.5446,2059
UK086,Dee Estuary,-3.1935,53.3283,13587
UK087,Elenydd - Mallaen,-3.6733,52.2463,29916
UK091,North Wales Coast,-3.637,53.3211,10154
UK093,Severn Estuary,-2.6776,51.5901,25141
UK096,Traeth Lafan,-4.0421,53.2551,2694
UK098,Abernethy Forest,-3.6311,57.2191,5769
UK099,Ailsa Craig,-5.1156,55.2525,99
UK100,Muirkirk and North Lowther Uplands,-4.083,55.4906,26224
UK101,Almorness Point and Hestan Island,-3.8106,54.8463,59
UK103,Assynt Lochs,-5.069,58.1796,1151
UK104,Atholl/Glen Tilt,-3.7151,56.8378,6166
UK105,Auskerry,-2.5683,59.0316,102
UK106,Ballochbuie,-3.3163,56.9868,1874
UK107,Beinn Dearg,-4.912,57.8113,5541
UK108,Ben Alder,-4.4726,56.816,2847
UK109,Ben Wyvis,-4.5751,57.6815,2164
UK110,Blackpark and Gutcher,-1.0245,60.6705,1130
UK111,Bluemill,-2.9635,57.1981,260
UK112,Buchan Ness to Collieston Coast,-1.8115,57.4396,207
UK113,Caenlochan,-3.31,56.8906,5951
UK114,Cairngorms,-3.6661,57.0773,50688
UK115,Caithness Cliffs,-3.4945,58.1848,996
UK116,Caithness Lochs,-3.3923,58.5185,1372
UK117,Cameron Reservoir,-2.8543,56.2906,69
UK118,Canna and Sanday,-6.5263,57.0596,1334
UK119,Cape Wrath,-4.8841,58.6041,1014
UK120,Castle Loch,-3.4296,55.1198,107
UK122,Coilacriech,-3.1146,57.063,353
UK124,Copinsay,-2.6805,58.8985,125
UK126,Creag Meagaidh,-4.5905,56.9558,2857
UK127,Cromdale Hills,-3.4645,57.3288,7169
UK129,Cuillins,-6.1101,57.2503,29326
UK130,Drumochter Hills,-4.2211,56.8721,9404
UK132,Calf of Eday,-2.7326,59.2381,237
UK156,Anagach Wood,-3.5796,57.331,391
UK162,Din Moss and Hoselaw Loch,-2.3103,55.5763,50
UK164,Black Cart,-4.4405,55.8783,56
UK192,Lochnagar,-3.2688,56.9451,1425
UK195,Darnaway and Lethen Forest,-3.7015,57.5423,1821
UK198,Cnuic Agus Cladach Mhuile,-5.9293,56.3743,29094
UK199,Mill Dam,-2.8975,59.0428,33
UK203,Monadhliath,-4.2871,57.0906,10624
UK204,Montrose Basin,-2.5125,56.7116,981
UK205,Moorfoot Hills,-3.0065,55.7085,9812
UK207,Moray Basin,-4.0393,57.7255,16262
UK209,Muir of Dinnet,-2.9396,57.0833,2299
UK211,North Harris Mountains,-6.93,57.9906,17868
UK212,North Inverness Lochs,-4.5031,57.3598,123
UK214,North Mainland Coast,-3.0601,59.0436,372
UK216,North Rona and Sula Sgeir,-5.8251,59.1228,138
UK219,North Westray Coast,-2.9733,59.3516,125
UK220,Noss,-1.0165,60.145,342
UK225,Caithness and Sutherland Peatlands,-4.0745,58.383,144701
UK226,Pentland Firth Islands,-3.0575,58.7431,175
UK227,Priest Island,-5.5115,57.9613,131
UK231,River Spey - Insh Marshes,-3.9771,57.0953,1155
UK233,Rosehearty To Fraserburgh Coast,-2.0463,57.6943,154
UK234,Rothiesholm Peninsula,-2.6728,59.0846,295
UK235,Rousay,-3.0963,59.1806,631
UK236,Rum,-6.3493,56.998,10880
UK237,St Abbs Head to Fast Castle,-2.1453,55.9151,249
UK238,St Kilda,-8.5801,57.8156,860
UK239,Sanda Island,-5.5813,55.2806,196
UK241,Scapa Flow,-3.1031,58.8803,25122
UK243,Sounds around Wyre,-3.0073,59.1088,4866
UK244,Arran Moors,-5.193,55.5741,10686
UK246,South Tayside Goose Roosts,-3.8343,56.2653,472
UK251,Stornoway to Back,-6.3563,58.2321,1780
UK254,Tay - Isla Valley,-3.442,56.5815,776
UK255,Tips of Corsemaul and Tom Mor,-3.0125,57.4431,310
UK259,Troup,-2.2298,57.679,171
UK261,Upper Solway Flats and Marshes,-3.487,54.9036,45480
UK268,Westwater Reservoir,-3.4096,55.7576,50
UK269,Wigtown Bay,-4.393,54.8726,3402
UK270,Ythan Estuary,-1.9791,57.3328,1012
UK272,Antrim Hills,-6.199,55.072,26966
UK273,Belfast Lough,-5.8351,54.6678,6029
UK274,Carlingford Lough,-6.1393,54.0586,1349
UK275,Dundrum Inner Bay,-5.8293,54.2633,442
UK279,Lough Neagh and Lough Beg,-6.4456,54.5845,50673
UK281,Outer Ards,-5.444,54.4533,1403
UK282,Pettigoe Plateau,-7.991,54.537,2700
UK283,Rathlin Island,-6.2005,55.3001,1466
UK284,Sheep Island,-6.3523,55.2486,3
UK285,South Down Coast,-5.7651,54.2455,418
UK286,Strangford Lough and islands,-5.5831,54.4816,15504
UK287,Upper Lough Erne,-7.4893,54.2136,5747
UK292,Ballaugh Curraghs,-4.5143,54.3226,312
UK293,Calf of Man,-4.815,54.0528,249
